id,group id,video path,annotation path,sceneType,fps,num frames,aesthetic score,motion score,timeOfDay,weather,crowdDensity
476c9bab-39ec-5009-b88e-c8fac1f0319a,1,videos/group_0001/476c9bab-39ec-5009-b88e-c8fac1f0319a.mp4,annotations/group_0001/476c9bab-39ec-5009-b88e-c8fac1f0319a,Rural;Tree-Lined Pathway,29.97002997002997,450,4.403141021728516,6.4831935055432375,Unknown,Rainy,Deserted
f1a48205-c407-5bb0-9fc8-254c55a072c7,1,videos/group_0001/f1a48205-c407-5bb0-9fc8-254c55a072c7.mp4,annotations/group_0001/f1a48205-c407-5bb0-9fc8-254c55a072c7,Natural Landscape;Park Landscape,29.97376834758889,390,4.721640586853027,4.597433010230178,Daytime,Cloudy,Deserted
08f9ff2a-f788-5285-9657-dc96b5933906,1,videos/group_0001/08f9ff2a-f788-5285-9657-dc96b5933906.mp4,annotations/group_0001/08f9ff2a-f788-5285-9657-dc96b5933906,Natural Landscape;Mountain Road,59.94006309148265,215,4.536199569702148,5.436949791666667,Daytime,Sunny,Deserted
c4b7265f-6fce-528b-b985-33400d528cc6,1,videos/group_0001/c4b7265f-6fce-528b-b985-33400d528cc6.mp4,annotations/group_0001/c4b7265f-6fce-528b-b985-33400d528cc6,Urban;Busy Intersection,30.0,78,4.504666328430176,8.90596455696203,Daytime (Midday/Noon/Afternoon),Rainy,Crowded
d4964361-8ce1-57ea-b275-9aeecb0cc1a9,1,videos/group_0001/d4964361-8ce1-57ea-b275-9aeecb0cc1a9.mp4,annotations/group_0001/d4964361-8ce1-57ea-b275-9aeecb0cc1a9,Interior;Kitchen,23.976023976023978,118,4.696442604064941,5.855115789915966,Daytime,Unknown,Sparse
4a5a2b72-a0ec-51d2-a1e8-55ce6da239dd,1,videos/group_0001/4a5a2b72-a0ec-51d2-a1e8-55ce6da239dd.mp4,annotations/group_0001/4a5a2b72-a0ec-51d2-a1e8-55ce6da239dd,Rural;Village Street,50.0,750,4.918776988983154,5.444645472703063,Daytime (Midday/Noon/Afternoon),Sunny,Sparse
797f8cd4-d217-5b6a-bb0f-54746edcb880,1,videos/group_0001/797f8cd4-d217-5b6a-bb0f-54746edcb880.mp4,annotations/group_0001/797f8cd4-d217-5b6a-bb0f-54746edcb880,Rural;Highway,59.94005994005994,899,4.470486640930176,3.4043223566666665,Daytime,Sunny,Deserted
7ce331a7-f71e-5047-a3ae-41b11e81f5d5,1,videos/group_0001/7ce331a7-f71e-5047-a3ae-41b11e81f5d5.mp4,annotations/group_0001/7ce331a7-f71e-5047-a3ae-41b11e81f5d5,Rural;Village Road,60.0,900,4.994043350219727,5.349020991120975,Daytime (Midday/Noon/Afternoon),Cloudy,Deserted
645814cc-cfb3-5796-8e8e-3b434134b669,1,videos/group_0001/645814cc-cfb3-5796-8e8e-3b434134b669.mp4,annotations/group_0001/645814cc-cfb3-5796-8e8e-3b434134b669,Urban;City Street,29.97002997002997,450,4.974788188934326,4.122381980044346,Night,Rainy,Sparse
58a7057c-ba12-5af2-9760-956f085ddbee,1,videos/group_0001/58a7057c-ba12-5af2-9760-956f085ddbee.mp4,annotations/group_0001/58a7057c-ba12-5af2-9760-956f085ddbee,Urban;Park Scene,59.94006309148265,899,5.177872180938721,3.215401523333333,Daytime (Midday/Noon/Afternoon),Sunny,Crowded
d7ecb8a9-5c37-5a3b-b1db-b5ceaa95f121,1,videos/group_0001/d7ecb8a9-5c37-5a3b-b1db-b5ceaa95f121.mp4,annotations/group_0001/d7ecb8a9-5c37-5a3b-b1db-b5ceaa95f121,Natural Landscape;Forest Trail,59.95203836930455,264,4.448256492614746,6.52461459245283,Daytime (Midday/Noon/Afternoon),Sunny,Deserted
c489f5e4-afc6-5437-a2d6-3c10dca8cadf,1,videos/group_0001/c489f5e4-afc6-5437-a2d6-3c10dca8cadf.mp4,annotations/group_0001/c489f5e4-afc6-5437-a2d6-3c10dca8cadf,Interior;Market,23.97944065458121,58,4.633410930633545,6.690016949152543,Daytime,Unknown,Moderate
5f4fc695-933b-5fcd-9261-2a3f51cca3c6,1,videos/group_0001/5f4fc695-933b-5fcd-9261-2a3f51cca3c6.mp4,annotations/group_0001/5f4fc695-933b-5fcd-9261-2a3f51cca3c6,Natural Landscape;Mountain Pass,59.94006309148265,213,4.798974514007568,5.637298252336448,Daytime,Sunny,Deserted
9533f330-b6a8-555a-ad0a-eb567c7cc42b,1,videos/group_0001/9533f330-b6a8-555a-ad0a-eb567c7cc42b.mp4,annotations/group_0001/9533f330-b6a8-555a-ad0a-eb567c7cc42b,Natural Landscape;Mountain Road,29.97002997002997,450,4.776569366455078,4.293196228381374,Daytime,Sunny,Sparse
92bc0ac1-fa0d-5abc-83f5-e99b157ef4d7,1,videos/group_0001/92bc0ac1-fa0d-5abc-83f5-e99b157ef4d7.mp4,annotations/group_0001/92bc0ac1-fa0d-5abc-83f5-e99b157ef4d7,Rural;Village Street,60.0,387,5.434718608856201,5.544712350515463,Daytime,Sunny,Deserted
a86706b6-afa7-5214-aa9d-9cd502b5d5c5,1,videos/group_0001/a86706b6-afa7-5214-aa9d-9cd502b5d5c5.mp4,annotations/group_0001/a86706b6-afa7-5214-aa9d-9cd502b5d5c5,Rural;Village Scene,30.0,450,4.987058162689209,5.195147037694014,Daytime (Midday/Noon/Afternoon),Sunny,Deserted
618ba4f5-9748-5e89-91e6-d1c6866ece28,1,videos/group_0001/618ba4f5-9748-5e89-91e6-d1c6866ece28.mp4,annotations/group_0001/618ba4f5-9748-5e89-91e6-d1c6866ece28,Urban;Street Scene,30.0,303,4.484946250915527,4.701665194078948,Daytime (Midday/Noon/Afternoon),Rainy,Moderate
f275bc4a-25d2-5b6f-a0e3-056c234ab7e4,1,videos/group_0001/f275bc4a-25d2-5b6f-a0e3-056c234ab7e4.mp4,annotations/group_0001/f275bc4a-25d2-5b6f-a0e3-056c234ab7e4,Urban;City Street,59.94006309148265,156,4.7669196128845215,5.029427127388535,Night,Rainy,Sparse
66d50d0d-ff60-57e9-b323-8b3060709f1b,1,videos/group_0001/66d50d0d-ff60-57e9-b323-8b3060709f1b.mp4,annotations/group_0001/66d50d0d-ff60-57e9-b323-8b3060709f1b,Urban;Street Scene,60.0,195,4.985663890838623,4.005300744897959,Night,Unknown,Crowded
4368eacd-978a-58ea-a579-578f58955680,1,videos/group_0001/4368eacd-978a-58ea-a579-578f58955680.mp4,annotations/group_0001/4368eacd-978a-58ea-a579-578f58955680,Interior;Airplane Cabin,60.0,900,4.7221784591674805,3.350776502774695,Unknown,Unknown,Sparse
57c0a6fc-1906-5218-bc8e-0dd4e231988a,1,videos/group_0001/57c0a6fc-1906-5218-bc8e-0dd4e231988a.mp4,annotations/group_0001/57c0a6fc-1906-5218-bc8e-0dd4e231988a,Urban;City Street,29.97002997002997,450,4.796923637390137,4.03641989578714,Night,Rainy,Sparse
a220df17-526b-52a1-94b4-53f3fddcde50,1,videos/group_0001/a220df17-526b-52a1-94b4-53f3fddcde50.mp4,annotations/group_0001/a220df17-526b-52a1-94b4-53f3fddcde50,Natural Landscape;Mountain Road,59.94005994005994,899,4.447373390197754,3.9230150888888886,Daytime,Sunny,Deserted
1d9d33ae-6664-5c20-bc91-58236c4c7482,1,videos/group_0001/1d9d33ae-6664-5c20-bc91-58236c4c7482.mp4,annotations/group_0001/1d9d33ae-6664-5c20-bc91-58236c4c7482,Natural Landscape;Snowy Mountain Valley,60.0,900,4.8086137771606445,3.877336185349611,Daytime (Midday/Noon/Afternoon),Snowy,Sparse
ea1333a0-8d9e-5fd8-aa28-92a08d067cff,1,videos/group_0001/ea1333a0-8d9e-5fd8-aa28-92a08d067cff.mp4,annotations/group_0001/ea1333a0-8d9e-5fd8-aa28-92a08d067cff,Urban;Street Scene,60.00783958043939,192,4.537683963775635,8.264862409326426,Daytime (Midday/Noon/Afternoon),Cloudy,Crowded
59a0953a-ef25-5088-bd65-f9bfef86e08d,1,videos/group_0001/59a0953a-ef25-5088-bd65-f9bfef86e08d.mp4,annotations/group_0001/59a0953a-ef25-5088-bd65-f9bfef86e08d,Natural Landscape;Forest Trail,24.000028792064903,360,4.565818786621094,3.743017861495845,Daytime (Midday/Noon/Afternoon),Sunny,Deserted
245ff37b-ed9f-52f6-89f9-dc713cd2bf56,1,videos/group_0001/245ff37b-ed9f-52f6-89f9-dc713cd2bf56.mp4,annotations/group_0001/245ff37b-ed9f-52f6-89f9-dc713cd2bf56,Urban;Street Scene,60.0,900,4.810917854309082,3.344859027746948,Night,Rainy,Moderate
